4.900000000000000355e+00 -4.127595434583858358e-01 -4.451148113391896755e-01 -4.770150856812401252e-01 -4.219561982269683376e-01 -4.191636563452875164e-01 -4.258690714854653780e-01 -4.355270765487150864e-01 -4.267902657318579651e-01 -4.289397690104611582e-01
5.000000000000000000e+00 -4.055900261087888037e-01 -4.440643688154057300e-01 -5.000880746564384527e-01 -4.966280023719689130e-01 -4.768135798578246320e-01 -4.677227316595409246e-01 -4.811990026705174617e-01 -4.790233698296160192e-01 -4.756781959729069476e-01
5.100000000000000533e+00 -5.865001031162009326e-01 -6.028990849398743190e-01 -5.050181531177455607e-01 -5.351867877558397213e-01 -5.282078964635612550e-01 -5.275561785282116833e-01 -5.164673063092390937e-01 -5.209192202562241691e-01 -5.216202639059696056e-01
5.200000000000000178e+00 -6.125838104210024060e-01 -5.335101156986143955e-01 -5.775482036755749116e-01 -5.537766664570741293e-01 -5.656665007497250208e-01 -5.634627385426190793e-01 -5.684534248729063988e-01 -5.703276036478870381e-01 -5.703372873443688373e-01
5.300000000000000711e+00 -6.782300484915797512e-01 -6.787397870403659716e-01 -5.737870402645618428e-01 -6.200841508676223635e-01 -5.913293797123676532e-01 -6.169937416284552167e-01 -6.121327253395538737e-01 -6.133291593563051647e-01 -6.143768267477909273e-01
5.400000000000000355e+00 -4.686934811252260191e-01 -6.722533048371390763e-01 -7.022562132394899459e-01 -6.785517501956309649e-01 -6.682399391320341664e-01 -6.581432655525084607e-01 -6.622328409659217208e-01 -6.585516743343885482e-01 -6.579972154176775279e-01
5.500000000000000000e+00 -6.085924996323212044e-01 -7.144067537517032607e-01 -6.776844850023394651e-01 -6.661339427918672174e-01 -7.031934003293882629e-01 -7.019909606199236096e-01 -7.025118005542351218e-01 -7.015499229295731887e-01 -6.997509489055709908e-01
5.600000000000000533e+00 -6.573481114193999719e-01 -7.347835765526191665e-01 -6.503118704543711104e-01 -7.372911115009660454e-01 -7.397836577431022853e-01 -7.495110939481888224e-01 -7.426223206726103587e-01 -7.436120802809452757e-01 -7.425698500585747874e-01
5.700000000000000178e+00 -6.784261547188581432e-01 -9.018363717238695454e-01 -7.826432118899392387e-01 -7.881341624905436882e-01 -7.903460876658892076e-01 -7.795106075405708879e-01 -7.821320036975040191e-01 -7.802473458134230322e-01 -7.827103837078465132e-01
5.800000000000000711e+00 -6.341580436625039452e-01 -7.949948498988763657e-01 -8.136096369176529786e-01 -8.313444096906765779e-01 -8.241152189167959552e-01 -8.212102642297788302e-01 -8.213856708501783288e-01 -8.193380666627056996e-01 -8.177519365576124688e-01
5.900000000000000355e+00 -9.302887930862362431e-01 -9.182125706751218530e-01 -8.349609717256474273e-01 -8.354078005660671158e-01 -8.664959397918604589e-01 -8.483988710941713363e-01 -8.503155561891746483e-01 -8.524931821333922022e-01 -8.533461801688825288e-01
6.000000000000000000e+00 -9.524497995481390200e-01 -8.851438911517448549e-01 -8.654544644905289852e-01 -8.939630188394044330e-01 -8.789683438396802551e-01 -8.794861081428222427e-01 -8.796933068456938010e-01 -8.858478812540655500e-01 -8.858422577471147807e-01
6.100000000000000533e+00 -9.062431602398737240e-01 -9.045707433408044507e-01 -8.844543066314421997e-01 -9.094608820857953413e-01 -9.307191403886398984e-01 -9.176877025339482685e-01 -9.199432672687366530e-01 -9.171984590661834691e-01 -9.146194518783649086e-01
6.200000000000000178e+00 -9.370214510937125985e-01 -9.802961363822149110e-01 -8.755372750411873906e-01 -9.183989376390098158e-01 -9.255905858109122475e-01 -9.404643881662668736e-01 -9.391835301731161767e-01 -9.408683948818229448e-01 -9.435024613498093071e-01
6.300000000000000711e+00 -9.126089779891591869e-01 -9.892606604118112656e-01 -1.069349599528082173e+00 -9.658756136248932700e-01 -9.709797768859880218e-01 -9.614749112735423431e-01 -9.672737314179515877e-01 -9.651196187300719043e-01 -9.652532760144711954e-01
6.400000000000000355e+00 -1.042017081159128722e+00 -8.495170723754826847e-01 -9.674500995274637472e-01 -9.702467418748806915e-01 -9.957132737379487120e-01 -9.933063241597923643e-01 -9.865333986705155933e-01 -9.873320819044919538e-01 -9.869808619428628305e-01
6.500000000000000000e+00 -1.221032482093377336e+00 -9.910132074892048504e-01 -9.619952747843533158e-01 -9.915707225852247175e-01 -1.014886268265507763e+00 -1.004106472708758524e+00 -1.007288788758247344e+00 -1.002119537255430570e+00 -1.006613105022551080e+00
6.600000000000000533e+00 -1.074124321258382864e+00 -1.120427673278122871e+00 -1.005122471003626172e+00 -1.033767494662386266e+00 -1.010304925189425163e+00 -1.020709604236196277e+00 -1.020782003113775094e+00 -1.022544106894556659e+00 -1.019224619285264088e+00
6.700000000000000178e+00 -9.777633589274467019e-01 -1.032644914745374454e+00 -1.045220785722269508e+00 -1.065077514698504091e+00 -1.024508670569822089e+00 -1.023775656039280557e+00 -1.034476995168496227e+00 -1.031393757707040892e+00 -1.033170362217163296e+00
6.800000000000000711e+00 -9.032020171071921677e-01 -1.127929583154086535e+00 -1.095525669476915542e+00 -1.041459896520962491e+00 -1.043568786900090029e+00 -1.052009079213490850e+00 -1.041652964897945788e+00 -1.042235628566659633e+00 -1.040891338820400414e+00
6.900000000000000355e+00 -1.038360866420838580e+00 -1.069373266179190152e+00 -1.079256447338811320e+00 -1.047060810436776235e+00 -1.048779692955887688e+00 -1.049042064108955286e+00 -1.046524181459568048e+00 -1.048626331728938821e+00 -1.049835585564205642e+00
7.000000000000000000e+00 -1.008273295384676693e+00 -1.047376019549085768e+00 -1.038107903510785412e+00 -1.050943852684807833e+00 -1.055009196013881878e+00 -1.041452196408317210e+00 -1.050161040361454967e+00 -1.049843041928312681e+00 -1.051454374759339006e+00
7.100000000000000533e+00 -1.158521004553723754e+00 -1.129704715675035720e+00 -1.014469130116290918e+00 -1.070325686805560395e+00 -1.055792725887728434e+00 -1.046053896944217687e+00 -1.050354576202689350e+00 -1.051942195252924428e+00 -1.051323224696623093e+00
7.200000000000000178e+00 -9.846753933035994333e-01 -1.064975874204469708e+00 -1.081584341740591038e+00 -1.065982035012305484e+00 -1.038959576758020864e+00 -1.050305896611166467e+00 -1.049850079792229440e+00 -1.049566736346076112e+00 -1.048993898489556376e+00
7.300000000000000711e+00 -1.004321108742970425e+00 -1.020118928019456916e+00 -1.012142547172570461e+00 -1.086764082353465444e+00 -1.067850884309110571e+00 -1.045833783242732906e+00 -1.039241500031016896e+00 -1.045295251684990712e+00 -1.047212856702854911e+00
7.400000000000000355e+00 -9.791027132083256479e-01 -1.026677549855808724e+00 -9.540067992191106905e-01 -1.043050903273130769e+00 -1.029323933336864449e+00 -1.037168003989994869e+00 -1.037626888076997878e+00 -1.037627437587920420e+00 -1.038107223377797483e+00
7.500000000000000000e+00 -9.198925769287662479e-01 -1.006031298376083516e+00 -1.039382839118303758e+00 -1.011409531398690609e+00 -1.030449361878455594e+00 -1.025501488470381917e+00 -1.026854609340620783e+00 -1.028369446203993842e+00 -1.027743868187669163e+00
7.600000000000000533e+00 -1.015500202819708209e+00 -1.083254370068729155e+00 -1.017869336957653248e+00 -1.018654355576105841e+00 -1.013993125049044597e+00 -1.017733831390242427e+00 -1.017110677471130487e+00 -1.016028622416788707e+00 -1.018455176025898190e+00
7.700000000000000178e+00 -8.868525758095533451e-01 -1.026177703902445781e+00 -1.020753464244647635e+00 -1.005330537698087889e+00 -1.017160569278313664e+00 -1.004608271827283517e+00 -1.007894085156416653e+00 -1.006802045862284389e+00 -1.006072683913258992e+00
7.800000000000000711e+00 -1.094266157445075827e+00 -9.247257378060212973e-01 -9.973539852783569470e-01 -9.871697735627914527e-01 -9.742304814425848392e-01 -9.872574501665203339e-01 -9.914735943026878884e-01 -9.924521531667747087e-01 -9.914508489291168347e-01
7.900000000000000355e+00 -8.587819474169249290e-01 -8.879005608228188740e-01 -9.334482774767282054e-01 -9.686484139767975732e-01 -9.877423468357806602e-01 -9.743592631846432761e-01 -9.742843251313751951e-01 -9.728723077971261901e-01 -9.745511703469867948e-01
8.000000000000000000e+00 -8.530709947767531887e-01 -1.074077477827680038e+00 -9.518553009445230861e-01 -9.790888913554832707e-01 -9.365335987734677570e-01 -9.531075569894453814e-01 -9.617766908775792212e-01 -9.579376203945493273e-01 -9.584299821051284196e-01
8.099999999999999645e+00 -1.110640249024331672e+00 -9.972511344303536251e-01 -9.377119580167326829e-01 -9.571025018477582469e-01 -9.581956355076687304e-01 -9.374514656754073805e-01 -9.458938265201243256e-01 -9.421535102793477945e-01 -9.412663836960091235e-01
8.200000000000001066e+00 -8.898600458717147443e-01 -1.028892974924120240e+00 -9.084320883036847150e-01 -8.986070368056409130e-01 -9.334076615761665030e-01 -9.247314184088597511e-01 -9.255157733876001602e-01 -9.238242550062114589e-01 -9.226216444087682600e-01
8.300000000000000711e+00 -1.005577211427266748e+00 -9.389405867160989239e-01 -9.175559871424874281e-01 -9.260537806516722092e-01 -9.081381177617348088e-01 -9.084319457431778710e-01 -9.005992783522892564e-01 -9.041313822200021111e-01 -9.049877072503409448e-01
8.400000000000000355e+00 -7.908995984917985833e-01 -8.120485717884926569e-01 -8.903515308177352150e-01 -8.787900374153507776e-01 -8.859152764358115828e-01 -8.841602752753112693e-01 -8.804616216143805740e-01 -8.880777472340712908e-01 -8.873269326031072435e-01
8.500000000000000000e+00 -1.110818429908105198e+00 -8.469476928215200484e-01 -9.098129466693146705e-01 -8.511604212378308665e-01 -8.575933896627427888e-01 -8.764727419451652235e-01 -8.683783423891744402e-01 -8.681785199310190215e-01 -8.675103983961861553e-01
8.599999999999999645e+00 -8.862325031533043740e-01 -8.819388629192677076e-01 -8.590306814316333028e-01 -8.446104964820011496e-01 -8.423798478304000970e-01 -8.436885988040099260e-01 -8.535902352025966922e-01 -8.534068188812193867e-01 -8.494874526237836676e-01
8.700000000000001066e+00 -8.729847795290704981e-01 -8.249630156184035723e-01 -8.541614858488540962e-01 -8.410754827947827250e-01 -8.360158717838401810e-01 -8.398713948671790996e-01 -8.340085142399292772e-01 -8.336397996362595597e-01 -8.349898066194713087e-01
8.800000000000000711e+00 -7.167980331956924633e-01 -8.842476437912369924e-01 -8.506116664891821832e-01 -8.189636191741275217e-01 -8.141872227227859860e-01 -8.054118702490505877e-01 -8.259689207204453654e-01 -8.199945056563192614e-01 -8.199019556840630996e-01
8.900000000000000355e+00 -6.676593789196598738e-01 -7.989226251002889967e-01 -8.046721160865564215e-01 -7.985874382704809538e-01 -8.064482834578041714e-01 -8.058318534908428532e-01 -8.069067220897870873e-01 -8.041293401468151414e-01 -8.049085836190713605e-01
9.000000000000000000e+00 -7.350439119451450676e-01 -8.857708042068204168e-01 -8.292385228223182470e-01 -8.006041323842997270e-01 -8.094117932034584628e-01 -7.995414570084817818e-01 -7.914104009322652233e-01 -7.928233067205016082e-01 -7.927201115860290637e-01
9.099999999999999645e+00 -6.507985338400726905e-01 -8.854252620105502736e-01 -7.673998903192934540e-01 -7.740320901040248502e-01 -7.793188409917092274e-01 -7.842244533024030906e-01 -7.820781780688533802e-01 -7.821459275272630851e-01 -7.833692963641145646e-01
9.200000000000001066e+00 -6.467659401418386356e-01 -8.174576379184014252e-01 -7.654799591164000994e-01 -7.854818796380028667e-01 -7.843292492320069753e-01 -7.739822979183922369e-01 -7.744913736476685129e-01 -7.737304702829953529e-01 -7.708474694001147265e-01
9.300000000000000711e+00 -6.983439246085665353e-01 -6.956716498520000291e-01 -8.230331408592426179e-01 -7.510904244610260294e-01 -7.607725296580941654e-01 -7.676093624738569154e-01 -7.644428630912387668e-01 -7.648696233308378556e-01 -7.666953180885938135e-01
9.400000000000000355e+00 -6.716140076182623986e-01 -8.350679750139682334e-01 -7.088220139993021141e-01 -7.556759056555459875e-01 -7.664943498800458332e-01 -7.661823122445315937e-01 -7.618951051430413735e-01 -7.597321492797197706e-01 -7.602826527511458155e-01
9.500000000000000000e+00 -8.112296818718774949e-01 -8.470163825761878318e-01 -7.467154990790949576e-01 -7.419395039770096956e-01 -7.548291842195180568e-01 -7.591098777138974851e-01 -7.613932229783636485e-01 -7.565120714639030908e-01 -7.578145250203005556e-01
9.600000000000001421e+00 -7.281766924618580106e-01 -7.205193942848355793e-01 -7.338265414175104695e-01 -7.260163513080606368e-01 -7.583670847121286585e-01 -7.591581029377009182e-01 -7.541149818090683299e-01 -7.557629008733179887e-01 -7.585657213314569436e-01
9.700000000000001066e+00 -7.157348505393763549e-01 -7.601988284847648325e-01 -7.624534604411319361e-01 -7.485172767140338967e-01 -7.595559652518761862e-01 -7.551699867341271633e-01 -7.534538810835424982e-01 -7.602700851158783468e-01 -7.610819214018267331e-01
9.800000000000000711e+00 -7.140019181338682630e-01 -7.187094347328288890e-01 -7.392114088862168364e-01 -7.801692735781717847e-01 -7.644143542949041192e-01 -7.727098139664443366e-01 -7.641496770103028968e-01 -7.681352108575985049e-01 -7.661025805925414378e-01
9.900000000000000355e+00 -6.545285831366411955e-01 -7.850470762873322794e-01 -8.216421734983940794e-01 -7.558603982486726824e-01 -7.805284953688342853e-01 -7.728248927475694918e-01 -7.727511891569219804e-01 -7.718303934363752727e-01 -7.724685408567489864e-01
1.000000000000000000e+01 -9.091711423018754568e-01 -7.664207537123587377e-01 -7.382674832647234675e-01 -8.115333917430851418e-01 -7.751896307928802798e-01 -7.742545085546800321e-01 -7.816679310317378171e-01 -7.822521566521691838e-01 -7.832467931025887120e-01
